아티스트,곡명,앨범명,앨범이미지,유튜브링크
Krystian Zimerman,"Schubert : 4 Impromptus, Op.90, D.899 - No.3 In G Flat: Andante",Schubert: Impromptus D899 & D935,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/275/80273275_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dMi9AHqKWWs
손열음,Sheep May Safely Graze,2009 Van Cliburn International Piano Competition : Final Round - Yeol Eum Son,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/783/368/81783368_1637551024739_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VAU1O8Exz4w
Wilhelm Kempff,"J.S. Bach : Concerto For Harpsichord, Strings, And Continuo No.5 In F Minor, BWV 1056 - Arranged By Wilhelm Kempff - Largo",Bach: English Suite No.3; Capriccio BWV 922 / Transcriptions for Piano,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/288/600/80288600_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lFsspYlGNbM
Radu Lupu,"Brahms : 6 Piano Pieces, Op.118 - 2. Intermezzo In A","Brahms : Piano Pieces, Opp.117, 118, 119","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/616/088/80616088_1438572272148_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LtFxpnBhLLg
손열음,모리스 라벨 : 쿠프랭의 무덤 V. 미뉴엣 (Maurice Ravel : Le Tombeau De Couperin V. Menuet),모던 타임즈 (Modern Times),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/789/477/80789477_1455276559231_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aah434cX6io
조성진,"Handel : Suite No. 7 in B-Flat Major, HWV 440 - III. Sarabande",The Handel Project : Handel-Suites & Brahms-Variations,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/501/928/83501928_1675220727380_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bAVGNzgoh9U
Vikingur Olafsson,"Rameau, Olafsson : 라모, 올라프손 : The Arts and the Hours (예술과 시간)",드뷔시 - 라모 (Debussy - Rameau),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/401/827/81401827_1585203205164_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qTwqBVt2Clw
조성진,"Debussy : Suite bergamasque, L. 75 - I. Prélude",Debussy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/004/501/81004501_1573717844390_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5rkXYm-JEQQ
조성진,"Debussy : Images I, L. 110 - I. Reflets dans l'eau",Debussy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/004/501/81004501_1573717844390_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YWpU-kXLXko
조성진,"Debussy : Suite bergamasque, L. 75 - 3. 달빛(Clair de lune) (영화 '비상선언' 삽입곡)","Debussy : Suite bergamasque, L. 75, 3. Clair de lune","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/992/856/80992856_1507785931975_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=97_VJve7UVc
Grigory Sokolov,"Chopin: 24 Préludes, Op. 28 - No. 15 in D Flat Major. Sostenuto ",Grigory Sokolov at Esterházy Palace (Live),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/627/268/82627268_1649210453351_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=O5C5CJwsGBk
백건우,"어린이의 정경, 작품번호 15 : 7번 트로이메라이",Schumann,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/594/428/81594428_1600239625644_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ujeD7ZT_NQ4
Lang Lang (랑랑),"Debussy : 드뷔시 : - 몽상(Reverie), L.68",Piano Book (Deluxe Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/178/893/81178893_1553759231292_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ouYT5OEPfRI
Belle and Sebastian,Paper Boat,Paper Boat,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/715/264/80715264_1444889769176_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DdVKTU3fWw8
eloise,"You, Dear",This Thing Called Living,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/271/034/83271034_1670292397552_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8MNEEGgFsKw
Oh Wonder,Don't You Worry,Home Tapes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/488/399/81488399_1593409515030_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HlolEYHP80c
Corinne Bailey Rae,Another Rainy Day,Venus EP,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/046/634/762/46634762_1405480785364_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cGWCT4FS3Fg
Bruno Major,Regent's Park,To Let A Good Thing Die,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/464/655/81464655_1675749631883_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hfGcqETUZwI
James Blunt,You're Beautiful,Back To Bedlam,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/624/067/33624067_1382337532400_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=oofSnsGkops
Birdy,Just Like A River Does,Piano Sketches,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/569/353/81569353_1604891129015_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zcw5qmsUfB8
Maisie Peters,Maybe Don't (Feat. JP Saxe) (Acoustic),Maybe Don't (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/710/651/81710651_1604281237908_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gg5-U2PKK0w
James Smith,Rely On Me (Acoustic),Rely On Me (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/310/749/81310749_1573789886320_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=t80Iw11jJaY
eloise,Who's She,Who's She,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/085/428/82085428_1623375255879_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Lm_4Wnbp2Kc
Cavetown,Idea of Her,Man's Best Friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/926/772/81926772_1623045364617_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gEdLWw_3RAs
Fazerdaze,Jennifer,Fazerdaze (EP),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/408/574/82408574_1637785827499_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E9H933ttaYo
James Bay,Peer Pressure (Acoustic) (Feat. Julia Michaels),Peer Pressure (Acoustic),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/181/904/81181904_1554426710495_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AAxtZ35dtyI
Tom Odell,Make The Moment Last,Grow Old With Me (Digital Audio Bundle),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/372/357/80372357_1379321482998_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HFyxWbFIjUk
Geoffrey Alexander ＆ London Symphony Orchestra ＆ Trevor Jones,Notting Hill,노팅힐 (Notting Hill) OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/039/577/15039577_1447043939809_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uT3P6vWJfs4
노리플라이 (No Reply),랑데뷰 (Rendezvous),랑데뷰 (Rendezvous),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/753/311/83753311_1682042309129_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=4P3I6_fyEG4
JVKE,golden hour,golden hour,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/342/090/83342090_1671741327759_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PEM0Vs8jf1w
Cigarettes After Sex,Sunsetz,Cigarettes After Sex,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/973/746/80973746_1558332778995_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w9lopeK-3sw
Feng Suave,Show Me,So Much for Gardening,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/216/256/82216256_1630300863137_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_lInUXR6ams
Asgeir,Going Home,In The Silence (Bonus Edition),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/211/364/81211364_1605204930021_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=O3r7iq41qWo
김동률,귀향 (歸鄕),3집 귀향 (歸鄕),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/246/15025246_1390196936622_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-45DhwJi_RQ
노리플라이 (No Reply),Beautiful,Beautiful,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/933/907/80933907_1490694202123_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_Pl-Oa-ZpUI
Novo Amor & Ed Tullett,Alps,Alps,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/992/319/80992319_1507858431589_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w0VaGbkzQZ8
The Paper Kites,On The Train Ride Home,On The Train Ride Home,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/055/872/81055872_1524116050060_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gkQFP1rG7wg
Claude Debussy,Clair de Lune,Claude Debussy Plays His Own Works,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/847/586/81847586_1610749660143_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CvFH_6DNRCY
Novo Amor,Embody Me,Bathing Beach,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/993/643/80993643_1508201651100_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-tDxfk918P0
Joep Beving,Nocturnal,Nocturnal,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/501/507/82501507_1643163631155_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AKeXWx3hUDk
노리플라이 (No Reply),바람은 어둡고,Road,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/079/000/202/79000202_1405997697336_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mHcDwqxg56g
Norah Jones,Everybody Needs A Best Friend,Ted : Original Motion Picture Soundtrack,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/568/244/80568244_1433138748647_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=veHpPG-Wcy8
Paul Englishby,Miss Pettigrew Lives For A Day,미스페티그루의 어느 특별한 하루 (Miss Pettigrew Lives For A Day),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/068/681/301/68681301_1464076046742_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=65xHZR2-fh8
Renee Zellweger,For Once In My Life,영화 주디(Judy) OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/272/357/81272357_1569479403769_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=u2HpaDZYSWc
Ryan Gosling & Emma Stone,A Lovely Night,La La Land (영화 '라라랜드' OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/902/796/80902796_1570684838411_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=trrH4sVZ0dQ
Dave Grusin & Michelle Pfeiffer,Makin' Whoopee (Feat. Michelle Pfeiffer) (From 'Fabulous Baker Boys' Soundtrack),The Fabulous Baker Boys (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/640/454/80640454_1439959531238_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gAlQUJQPzvY
Sting,Angel Eyes,Leaving Las Vegas,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/237/522/81237522_1565575141316_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0vVDF3B_7Es
Poncho Sanchez,Watermelon Man (Feat. Mongo Santamaria),Legend (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/727/097/80727097_1565686760051_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0vUlD6yqiEA
The Rosenberg Trio,Minor Swing (Bande Originale Du Film 'Django'),Django (Bande Originale Du Film),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/938/675/80938675_1496036790333_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-WKf3rUwayI
Dianne Reeves,Pretend,"Good Night, And Good Luck.","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/042/762/517/42762517_1413871170673_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yi8Uqa7sgCE
Billie Holiday & Teddy Wilson ＆ His Orchestra,Easy Living,영화 '캐롤' OST (Carol OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/755/938/80755938_1453865393271_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GeC8q5gJpMo
Dinah Washington,What A Difference A Day Made,중경삼림 (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/822/321/80822321_1590455706321_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OmBxVfQTuvI
Billy Strayhorn,Take The 'A' Train,L'Ecume Des Jours,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/530/043/80530043_1426571810901_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bc2YGfAX8MY
Sammy Davis Jr.,Too Close For Comfort And Encore,Mr. Wonderful (1956 Broadway Cast Recording),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/335/732/81335732_1576717528184_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_4koaqnakII
Frank Sinatra,You Make Me Feel So Young,Palm Beach (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/246/749/81246749_1566802473915_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TZNIKZdoehE
Elmer Bernstein,Goodbye Baby Blues,Sweet Smell Of Success (Music From The Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/345/347/82345347_1634720169639_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ddt7iqjbeV0
Diana Ross,Don't Explain,Lady Sings The Blues,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/042/761/662/42761662_1412151431594_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bLxZXacM2Ic
Jevetta Steele,Calling You (Bagdad Cafe - Soundtrack Ver.),영화 '바그다드 카페' OST (Bagdad Cafe?OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/828/095/80828095_1465290661140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y8pvv5A8dgA
Cassandra Wilson,I've Got You Under My Skin,Junior (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/823/126/80823126_1464077499576_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8xrRwXH_DhA
Nat King Cole,"Quizas, Quizas, Quizas",화양연화 (Original Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/803/507/80803507_1591078693408_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_Fg95PhPg6s
Joao Gilberto,'S Wonderful,"Eat, Pray, Love","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/183/261/80183261_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MxfPqIF346M
