아티스트,곡명,앨범명,앨범이미지,유튜브링크
블락비 (Block B),빛이 되어줘,Very Good,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/372/591/80372591_1380681011148_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=E4yzhCIZulM
하성운,Can't Live Without You,YOU,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/525/018/82525018_1644385113457_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aJo4cFbK_bM
YENA (최예나),Before Anyone Else,ˣ‿ˣ (SMiLEY),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/478/677/82478677_1642395806532_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TuY9vW_G2wg
청하,별하랑 (160504 ＋ 170607),Querencia,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/838/891/81838891_1613369276686_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zFk3ADly5gk
아이오아이 (I.O.I),소나기,소나기,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/914/219/80914219_1484643204542_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kbdW2LaKlnw
강혜원,Winter Poem,W,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/450/806/82450806_1640149995519_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Wnb05ffLNPA
BIG Naughty (서동현),Lovey Dovey (Feat. meenoi),Lovey Dovey,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/671/520/82671520_1651632311273_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=upFq6ss6Q54
릴러말즈 (Leellamarz),Number (Feat. BIG Naughty (서동현)),MaRz&B,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/069/807/83069807_1665725923726_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gBbLHFGrMXo
HAAN & Chan,Chance (Feat. Peakboy (픽보이)),HAAN X Chan : Synergy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/754/582/82754582_1655098572073_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eOXtXPmxIJg
BOYCOLD,Salad Days (Feat. sokodomo & pH-1 & BE'O),DAFT LOVE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/820/401/82820401_1657557665929_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kdRmxkIaS5M
pH-1,JULIETTE! (Feat. UMI),BUT FOR NOW LEAVE ME ALONE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/977/488/82977488_1663216854094_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dm1jMYgL6z0
Colde (콜드),Fresh,Fresh,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/772/479/82772479_1655706176656_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YjjWrJie-X8
Austn (오스틴),From Art to Love (Feat. Claire Hau),From Art to Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/529/332/82529332_1644488473828_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iNdf1u0Nzx8
Anonymous Artists (어나니머스 아티스트),꼴라주 (Art. 타미즈),ARTIST. 타미즈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/952/400/81952400_1615965189434_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kDtf6kCwMJY
Anonymous Artists (어나니머스 아티스트),Pink Pilot (Art. 하웅),ARTIST. Hawoong,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/314/717/83314717_1671178827420_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=EHojYRJaujo
크루셜스타 (CRUCiAL STAR),물 갈아주기 (Feat. 쿼카),물 갈아주기,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/699/716/82699716_1653028748222_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=eaLMHpM8Hfk
김미정,Thank U (Feat. 이아람),Thank U,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/609/649/83609649_1678236355874_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YoG9sH-3F2w
안재우,1 Step (Feat. 김미정),1 Step,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/704/685/83704685_1680772665521_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7cI6ML6XM8Y
크루셜스타 (CRUCiAL STAR) & 디너프 (DNEIRF) & Wynn (윈) & Sasha (사샤),Fisherman (Feat. siso),Fisherman,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/781/112/82781112_1656036475643_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ryQcmhpuMuI
황세현 (h3hyeon),음음! (Feat. Street Baby),HOW?,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/684/199/83684199_1680255036026_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=3weiIMnAy6c
이지보이 (Eizzyboy),Fall in love (Feat. Wendz),Fall in love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/714/115/83714115_1680852443241_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=x4omGA0GW2U
이병우,프롤로그 - 먼길,왕의 남자 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/751/696/33751696_1497854274417_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=t8C3a-5piyw
Various Artists,그대에게 가 닿으리,공주의 남자 OST Part.BGM (KBS 수목드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/264/795/80264795_1312856379677_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bXvS9VppGOE
Hisaishi Joe,첫사랑,태왕사신기 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/053/341/850/53341850_1415785249572_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ARu4j6naN_c
오희준,등불과 아이 둘,옷소매 붉은 끝동 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/482/676/82482676_1642491059107_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2ihyu-sGGJk
임세현,APNA,대장금 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/319/15028319_1528425048422_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8fO5Giy29v0
Various Artists,그대와 내가 내리는 달빛 아래서 눈물을 흘릴 때,구르미 그린 달빛 OST Special (KBS2 월화드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/886/565/80886565_1477619180455_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=AEWpD7lVIDc
김준석 & 정세린,연심,"장옥정, 사랑에 살다 OST (SBS 월화드라마)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/359/526/80359526_1371434488805_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pXyikVdaLZ0
Various Artists,달빛의 노래,해를 품은 달 OST (MBC 수목드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/283/230/80283230_1329190047574_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cI2f70GVd98
꽃별,비익련리 (比翼連里),추노 OST (KBS 수목드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/049/473/80049473_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UjKay87XYZ8
오준성,Blossom,화랑 OST Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/924/406/80924406_1487582165047_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=soc9aEkCfZ0
Various Artists,月下情人 (월하정인) ,바람의 화원 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/068/229/068/68229068_1508748866076_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IzyNzo20J_4
Various Artists,은월각,해를 품은 달 OST (MBC 수목드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/283/230/80283230_1329190047574_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QLSUzzF6o04
노형우,"덕임, 사랑 (Main Theme)",옷소매 붉은 끝동 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/482/676/82482676_1642491059107_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UtSlS8SRq2k
박연,새벽달,자명고 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/078/390/780/78390780_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tnB5HO09Vts
Hisaishi Joe,이루어지지 않는 사랑,태왕사신기 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/053/341/850/53341850_1415785249572_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1n4veA8xWyo
Ambient Rain & Rain Sounds ACE & Rain Sounds Sleep,sounds of rain for stress relief,* asmr rain for sleep *,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/278/375/83278375_1670429773273_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bWRnZsCN-H0
파도 소리 & 최고의 바다 소리 & 자연 소리 예약,물 치유,바다 소리 : 자연스러운 백색 소음,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/544/269/83544269_1676260534707_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=50P-2N6uex4
숲에서 새 & 자연 소리 예약 & 숲 소리,봄의 숲,새들의 노래 소리,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/644/650/83644650_1679361034193_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LMsUjtbro9s
명상음악,치유 (Healing) (Forest Ver.),"휴식할 때 듣는 감성 피아노 연주곡 베스트 (요가, 테라피, 태교 음악, 잠 잘때, 자장가, 자연의 소리, 뉴에이지 모음)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/009/407/81009407_1512545531275_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8dwl-T8AsaY
불의 소리 & 벽난로 소리 & 자연 소리 예약,내추럴 캠프 파이어,벽난로 휴식,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/632/458/83632458_1678985146405_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=20hwcHnv7Gs
Various Artists,Natural Sounds (자연 소리),임산부를 위한 뇌 태교 Natural Sound,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/254/697/80254697_1304414281883_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=UVQXlwI2F7I
Various Artists,푸르름이 짙은 여름의 숲속 소리 - Natural Sounds,명상곡 - 마음을 비우는 무위자연(無爲自然)의 소리,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/144/175/80144175_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FtcFhABKdMY
파도 소리 & 최고의 바다 소리 & 자연 소리 예약,미풍,잔잔한 바다의 파도(루프),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/625/046/83625046_1678747230762_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=50P-2N6uex4
Various Artists,새벽녘 하늘빛을 바라보며 - Aurore Celeste,명상곡 - 마음을 비우는 무위자연(無爲自然)의 소리,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/144/175/80144175_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=l2-NDkPThMc
파도 소리 & 최고의 바다 소리 & 자연 소리 예약,오션힐링,"바다의 파도, 자연 소음(루프)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/695/565/83695565_1680454291487_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=50P-2N6uex4
ASMR 자장가 (ASMR Lullaby),"심신 안정에 도움을 주는 숲소리 (휴식, 힐링, 명상, 자연, ASMR)","휴식과 힐링, 명상을 위한 숲소리 (힐링, 자장가, 수면, 숙면, 휴식, 요가, 명상, 백색소음, 불면증 치료 음악, 수면음악, ASMR)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/053/874/81053874_1524041508443_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lYJ17n_oUkA
수면 백색소음,"잠들기전에 듣는 백색소음 - 숲속 갈대와 연못 풀벌레들의 자장가 소리 (불안감 해방, 깊은 잠, 귓가의 평온)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 16","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/203/309/81203309_1557397493616_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lQ0fS2meTYQ
백색소음 ASMR,"새소리나는 평온한 섬의 파도치는 소리 ASMR (명상, 수면, 요가, 마사지, 학습, 치유)","10가지 바다소리 모음집, 심리치유와 심리안정을 주는 집중 독서 공부 암기 명상 수면에 좋은 편안한 힐링 태교 ASMR 자장가 화이트노이즈 파도소리 베스트","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/173/058/81173058_1552959649592_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LMsUjtbro9s
백색소음 (ASMR),"새벽 풀벌레 소리 (백색소음, ASMR)","백색소음 모음 (ASMR, 자장가, 화이트노이즈, 집중력, 힐링, 수면, 명상)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/060/367/81060367_1525334088277_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FydpmupUpcc
수면 백색소음,"바다 소리 (백색소음 자장가, 수면, 숙면, 명상, 깊은잠 ASMR)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/133/956/81133956_1544000799350_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6rT9LrvgTDw
ASMR 백색소음 (ASMR White Noise),ASMR 심신 안정에 도움을 주는 자연 숲속의 새소리 (백색소음),"ASMR 백색소음 자장가 Best 4 (ASMR 자장가, 숙면, 수면, 힐링, 휴식, 집중, 긴장완화, 수면장애, 공부, 릴렉스, 명상, 요가, 불면증 치료, 백색소음)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/158/117/81158117_1549956518076_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LMsUjtbro9s
힐링 네이쳐,별이 쏟아지는 숲 속의 밤에 울려 퍼지는 자연의 소리,"마음의 평화를 가져다 주는 숲의 소리 (스트레스, 공부, 불면증, 숙면, 수면, 명상, 집중, 자연의 소리, 자장가, 태교, 힐링)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/840/402/80840402_1467879253090_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hKL7wWvQmpI
수면 백색소음,"트로피컬 해변의 파도 소리 (수면집중, 숙면유도, 새소리ASMR, 마음의 평온)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 17","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/207/875/81207875_1558005386140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1xCfNv6mgWQ
ASMR 백색소음 (ASMR White Noise),파도소리 (백색소음 ASMR 스트레스 해소 힐링 자연 바다),"ASMR 백색소음 자장가 Best 14 (ASMR 자장가, 숙면, 수면, 힐링, 휴식, 집중, 긴장완화, 수면장애, 공부, 릴렉스, 명상, 요가, 불면증 치료, 백색소음)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/191/639/81191639_1555986209313_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y-CeeTKC1cE
백색소음 ASMR,빗소리 (ASMR 백색소음 자장가),"10가지 백색소음 모음집, 빗소리 비오는 숲소리 모닥불소리 바람소리 새소리 빗소리 계곡물소리 바다소리 파도소리 풀벌레소리 마음안정 ASMR 화이트노이즈 자장가","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/151/269/81151269_1548050710916_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lQ0fS2meTYQ
수면 백색소음,"파도 소리 (백색소음 자장가, 수면, 숙면, 명상, 깊은잠)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/133/956/81133956_1544000799350_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2a5aQmsO6Ik
백색소음 ASMR,"해풍 지나가는 소리와 회오리 바다바람소리 (아기 엄마뱃속심장소리, 신생아, 태교, 어린이, 휴식자장가)","10가지 바다소리 모음집, 심리치유와 심리안정을 주는 집중 독서 공부 암기 명상 수면에 좋은 편안한 힐링 태교 ASMR 자장가 화이트노이즈 파도소리 베스트","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/173/058/81173058_1552959649592_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-ZXkx6CUVX8
백색소음 ASMR,파도소리 (ASMR 백색소음 자장가),"10가지 백색소음 모음집, 빗소리 비오는 숲소리 모닥불소리 바람소리 새소리 빗소리 계곡물소리 바다소리 파도소리 풀벌레소리 마음안정 ASMR 화이트노이즈 자장가","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/151/269/81151269_1548050710916_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1jvvG0PSJKM
힐링 ASMR,숲속 오두막 장작때는 소리,"자연과 풍경의 소리들 (힐링, 휴식, 수면, 태교)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/051/756/81051756_1523263129225_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=BYWbUME29oI
수면 백색소음,"낚시하는 소리 ASMR - 자장가 숙면 깊은잠 (여유, 위안, 자연의 치유, 피로를 씻어내는 효과)","백색소음 화이트노이즈 자장가, 숙면 명상 깊은잠 꿀잠 좋은꿈을 위한 편안한 소리 ASMR 18","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/211/841/81211841_1558607279695_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lQ0fS2meTYQ
Sundae (선데),어떡해,어떡해,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/069/560/81069560_1527815420376_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Db45g4RlSYY
열두달 (12DAL),일초하루,일초하루,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/091/816/81091816_1533628637873_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=k0ppSu7rsUA
초콜릿벤치 (Chocolate Bench),Big Picture,"Sweet Moments, Chocolate Bench","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/051/711/81051711_1523263197625_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dMzOHnZrsG0
선비 (SunBee),두구두구두구 (DuguDuguDugu),두구두구두구 (DuguDuguDugu),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/087/478/81087478_1532483639894_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qhz50CuqzyA
리썬,파타야 (PATTAYA),파타야 (PATTAYA),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/088/771/81088771_1532585601545_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JQKSEohzb0E
Nujmah,BLACK COFFEE,BLACK COFFEE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/088/539/81088539_1532584725285_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=o7NKOnfwAMo
슬로디 (Slou.D),나란 노래,나란 노래,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/080/027/81080027_1530261884794_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=W2o1m5aE758
원혁,UR LOVE,UR LOVE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/085/656/81085656_1531901848625_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CMR4ZFmh9GY
리차드파커스 (RICHARD PARKERS),Be Your,Be Your,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/413/584/80413584_1395825803140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GpmgoNb4T3M
Jade,Completely Yours (Feat. Seungmin),Completely Yours,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/978/506/80978506_1503281666036_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YzlWetbL9IA
코델 (Codel),Beautiful Thing,Beautiful Thing,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/086/946/81086946_1532399834690_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9U9-5W5FCeE
오빠야문열어딸기사왔어,살랑살랑,살랑살랑,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/042/052/81042052_1520998113812_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Dyve9tROHzU
레거시 (Legacy),Like a Coffee,With your Heart,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/663/014/81663014_1603158034657_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NQkK_rikXKk
바른생활,Beautiful day,꿈의 세레나데,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/072/783/81072783_1528943159384_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QVIb8GV2aak
배인혁,좋아요 꾹 (DM x),좋아요 꾹 (DM x),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/041/686/81041686_1520576306009_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CrPCwQocSbw
담소네공방,그네,사랑오운 아띠,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/062/213/81062213_1525827947244_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=25-ScefZlW0
서교동의 밤,눈치 (Feat. 다원 & Lazier),눈치,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/976/379/80976379_1502265503712_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=KTwBziNNeN8
