아티스트,곡명,앨범명,앨범이미지,유튜브링크
Billy Strayhorn,Take The 'A' Train,L'Ecume Des Jours,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/530/043/80530043_1426571810901_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bc2YGfAX8MY
Sammy Davis Jr.,Too Close For Comfort And Encore,Mr. Wonderful (1956 Broadway Cast Recording),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/335/732/81335732_1576717528184_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_4koaqnakII
Frank Sinatra,You Make Me Feel So Young,Palm Beach (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/246/749/81246749_1566802473915_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TZNIKZdoehE
Elmer Bernstein,Goodbye Baby Blues,Sweet Smell Of Success (Music From The Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/345/347/82345347_1634720169639_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ddt7iqjbeV0
Diana Ross,Don't Explain,Lady Sings The Blues,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/042/761/662/42761662_1412151431594_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2lEpLhGrR0Q
Jevetta Steele,Calling You (Bagdad Cafe - Soundtrack Ver.),영화 '바그다드 카페' OST (Bagdad Cafe?OST),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/828/095/80828095_1465290661140_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Y8pvv5A8dgA
Cassandra Wilson,I've Got You Under My Skin,Junior (Original Motion Picture Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/823/126/80823126_1464077499576_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=8xrRwXH_DhA
Nat King Cole,"Quizas, Quizas, Quizas",화양연화 (Original Soundtrack),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/803/507/80803507_1591078693408_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=_Fg95PhPg6s
Joao Gilberto,'S Wonderful,"Eat, Pray, Love","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/183/261/80183261_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=MxfPqIF346M
SHINee (샤이니),방백 (Aside),SHINee The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions Of You',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/343/653/80343653_1361238933063_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=edhlwtzKoqw
정승환,"친구, 그 오랜시간",다섯 마디,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/062/090/82062090_1622005853767_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CPKYzhkurC8
헤일,어떨 것 같아,어떨 것 같아,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/136/136/81136136_1544503844762_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yvfQMGb4mBs
아이유 (IU),(Bonus Track) Voice Mail (Korean Ver.),Modern Times - Epilogue,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/388/410/80388410_1387504181560_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PBgv9Ey-Hb8
BIG Naughty (서동현),친구로 지내다 보면 (Feat. 김민석 of 멜로망스),친구로 지내다 보면,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/480/635/83480635_1674804368592_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=j7PZv7Ni7pk
규현 (KYUHYUN),사랑이 숨긴 말들 (One confession),The 1st Mini Album '광화문에서 (At Gwanghwamun)',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/476/538/80476538_1415780235463_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6tmaCp7Bw_8
토이 (Toy),좋은 사람 (Feat. 김형중),Fermata,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/539/15025539_1466564684206_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2VQc6OLy_EY
성시경,좋을텐데,Melodie D’ Amour,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/026/753/15026753_1608539029913_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=80AiXsxVHak
더 넛츠 (The Nuts),사랑의 바보,The NuTs,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/718/15028718_1405478682629_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=bJxcFpSVZQY
SUPER JUNIOR (슈퍼주니어),앤젤라 (Angela),"The 3rd Album '쏘리 쏘리(SORRY, SORRY)'","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/075/594/966/75594966_1323227790522_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IDVW_8AIgsU
러블리즈,"절대, 비밀",러블리즈 7th Mini Album ［Unforgettable］,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/556/768/81556768_1598945650444_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xdVCxKWsMJw
결 (KYUL),가끔 연락하던 애,가끔 연락하던 애,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/597/113/81597113_1600733657952_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ali6HQtxIbg
박원,내 차례,또한번 엔딩 OST Part.1 (웹드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/361/542/81361542_1581669242364_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NHGFOyOOQ0M
멜로망스 (MeloMance),욕심,욕심,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/058/680/81058680_1524729006042_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2N1Y9RxAsxg
심규선 (Lucia),담담하게,꽃그늘,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/350/344/80350344_1366179449908_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zcyC8e0r_Sg
초승 (CHOSNG),마음 앞에서,마음 앞에서,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/720/317/82720317_1654145913971_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=S__YQPxw2Qk
온유 (ONEW),어떤 사이 (Sign),VOICE - The 1st Mini Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/134/018/81134018_1543993885700_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tMDdbZ5Hl-Q
김민석 (멜로망스),취중고백,취중고백,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/443/459/82443459_1639718817315_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=VMQl78z1DiY
iKON,BEST FRIEND,Return,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/019/709/81019709_1516862241098_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=uSYofBvlhf4
DAY6 (데이식스),오늘은 내게,SUNRISE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/953/173/80953173_1496800598972_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=v13D8TCmvBQ
Verandah Project,Bike Riding,Day Off,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/141/613/80141613_1447903694097_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2tyWVrJsO20
에피톤 프로젝트 (Epitone Project),해열제 (Vocal Sammi),유실물 보관소,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/139/573/80139573_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IROY_kshQwA
루시드폴,그대 슬픔이 보일 때면,레 미제라블,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/030/393/80030393_1551343036559_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=P6hV3dHq7Y8
안녕하신가영,비를 기다려,좋아하는 마음,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/744/738/80744738_1453170485530_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kARlQGVlow0
조원선,살랑살랑,Swallow,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/075/911/164/75911164_1408607924965_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yxqXDTYNQ7E
나원주,You Make Me Smile (Feat. 이소은),야수와 미녀 OST (+ 나원주 2집 Movie Works),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/020/976/448/20976448_1407837030289_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=i-2-5l3fa_E
하와이,떠나간다,티켓 두 장 주세요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/265/608/80265608_1313476720611_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=b_pAV0LHg64
로지피피 (RossyPP),낭만의 계절,로맨티카 (ROMANTICA),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/342/914/80342914_1360286564348_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Dn7QtPotnUY
신승훈,어느 멋진날,Desire To Fly High,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/024/017/15024017_1388763298435_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hpUVdH_Sohg
김현철,봄이와 (Feat. 롤러코스터),...그리고 김현철,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/026/276/15026276_1405993398291_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C3xyHY8Brw8
해이,Coffeetalgia (Duet With 성시경),Piece Of My Wish (Repackage),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/334/15028334_1407399323231_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LWUnj-JcwiE
거미 (Gummy),친구라도 될 걸 그랬어,Gummy Unplugged,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/038/942/554/38942554_1324285206846_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=K3Bq9mIHbzw
윤상,이사 (移徙),YoonSang 20th Anniversary,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/254/683/80254683_1302745851590_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=pb_5DDswth8
성시경,그대 내 맘에 들어오면은,성시경 Remake Album,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/621/15028621_1305302545310_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=defhYmJpszA
클래지콰이 (Clazziquai),Novabossa,Instant Pig,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/028/540/15028540_1310537320125_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yUkBzoYAoYU
정재형,지붕 위의 고양이 (Feat. 장윤주),For Jacqueline,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/058/203/302/58203302_1309755404498_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=D4Vq_I3BAJ8
빅마마 (Big Mama),기분 좋은 날,For The People,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/042/774/610/42774610_1405331392027_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=epDOWBmjRnQ
Verandah Project,어쩐지,Day Off,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/141/613/80141613_1447903694097_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=gLaI1oaD2mM
존박,Good Day,Knock,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/284/032/80284032_1329803494663_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HZwuooo-kOs
옥상달빛,Dalmoon,28,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/255/494/80255494_1455589369622_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=i4Mk135KM4U
보싸다방 (Bossa Dabang),음악이 들려오네,찾아가기,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/185/786/80185786_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TiCfcpCYO2E
박정현,달아요,come to where I am,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/054/782/584/54782584_1466153553622_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1c1RMtbiC8Y
토이 & 다운 비숍,프랑지파니 (Um Homem E Uma Mulher),남과 여... 그리고 이야기,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/075/852/720/75852720_1390548874082_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mxfQ1QmX_Qo
naA,만약에 우리(Original bossa_nova ver.),연애시대 OST,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/039/336/264/39336264_1422003349570_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GTqOqKPexk4
누드 사운드 유닛 (Nude Sound Unit),Peri,Peri,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/064/835/364/64835364_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dP27fNuYRlc
소심한 오빠들,멘붕 (Feat. 동경소녀),멘탈붕괴,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/297/700/80297700_1339651776909_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Do0v5X977_M
이진우,새벽 정류장 (Duet With 융진 Of Casker),주변인,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/353/939/80353939_1368083073472_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OO65C10NSGc
장윤주,Fly Away ,Dream,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/070/538/212/70538212_1407394010025_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JUrkOD3icmc
박선주 (Pak Sun Zoo),La La Soul,La La Soul,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/957/056/80957056_1497575405727_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=yVJJ7-ayA1Q
어반자카파,나비 (Fly Away),(01),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/257/286/80257286_1305529809533_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Hiil9nZJ8pg
dori,smallthing,Cinema Pt. 1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/556/030/83556030_1680145059116_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=WGPoG9T9W-0
나상현씨밴드,Love Love Love,Love Love Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/544/650/83544650_1677139811660_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nzwA9UpGl1k
다섯 (Dasutt),점심시간,점심시간,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/043/612/81043612_1521188693614_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=EsvyU6uG8HE
최정윤,Silly Love Song,Silly Love Song,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/414/222/81414222_1586336103768_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FNCcCGz444g
슈가볼 (Sugarbowl),sweet and sour,sweet and sour,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/505/020/83505020_1675818718044_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LSVSpl5hGQg
문없는집,Happyhappyhappylife,Happyhappyhappylife,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/211/201/81211201_1558519248362_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Z6dAhmkd7Rk
최낙타,JUST FRIEND,JUST FRIEND,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/208/522/81208522_1558080638307_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FdpIZF7URPU
LUCY,봄인지 여름인지,Gatcha!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/092/980/82092980_1623820860585_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jw7GWyR5OTc
10CM,봄이 좋냐??,3.2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/806/366/80806366_1459470656439_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ZDotTeH8qQI
장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,멜로가 체질 OST Part 3 (JTBC 금토 드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/260/027/81260027_1566538606488_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=qKXMZPH6k18
그_냥,봄 그리고 봄 (Feat. 고영배 of 소란),일_기 Page.2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/590/003/82590003_1647577306656_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6NHtRao588A
크래커 (CRACKER),날아와,날아와,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/614/414/82614414_1648782878700_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Kqv6BUE_gQw
노리플라이 (No Reply),나의 봄 (Feat. CHEEZE),나의 봄,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/049/487/81049487_1522662448369_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HkLAFAMTG3M
마틴스미스,봄 그리고 너,봄 그리고 너,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/942/211/80942211_1493084713181_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=npU-ZlTPNtA
109,First Love,누군가의 플레이리스트 #13,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/574/673/83574673_1677222435980_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xW1j7DZwC0E
공기남 & 고닥,봄이 되어줄게 (Feat. 그_냥),공기남X고닥 (EP),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/920/792/80920792_1486623267419_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=KqOzlEiPOMw
Jeff Goldblum & The Mildred Snitzer Orchestra,In The Wee Small Hours Of The Morning,Plays Well With Others,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/652/333/83652333_1679673352011_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=XrMAFmLK1vI
Matt Belsante,There Will Never Be Another You,Matt Belsante : The Collection,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/454/974/81454974_1590627914742_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=7UW61Kb2Sjw
Laura Fygi & Dave,Dansez Maintenant,Rendez Vous,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/254/320/81254320_1566887232695_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=hLpGGx1AQoY
Eliane Elias,You’re Getting To Be A Habit With Me,Dance Of Time,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/932/957/80932957_1490260303243_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=-JoXIrhUhXo
Rosemary Clooney,Oh What A Beautiful Morning,"Rosemary Clooney Sings Rodgers, Hart & Hammerstein ‎","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/841/098/82841098_1658338262391_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TzZTNA2ErGI
Jacky Terrasson,Que Reste - T'Il De Nos Amours?,A Paris,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/043/603/293/43603293_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=70fgwFIDPEo
Astrud Gilberto,Never My Love,Windy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/079/967/615/79967615_1412671455967_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=mnuMdz2-ZN4
The Three Sounds,Makin' Whoopee,Standards,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/054/920/349/54920349_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nUZd7E8Bq1E
Diana Krall,Isn't It Romantic,Turn Up The Quiet,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/945/838/80945838_1494491649972_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=xVRoXIOzhHo
Horace Silver,Sighin' And Cryin',Song For My Father - Blue Note RVG Edition,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/019/545/15019545_1_600x600.jpg/dims/resize/Q_80,0",https://www.youtube.com/watch?v=CWHSKcVgEXM
Jane Monheit,So Tinha De Ser Com Voce,Surrender,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/562/569/80562569_1433137133938_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=9FUiGi_ylfE
Bob Brookmeyer,Chara Tua Tristeza,Trombone Jazz Samba,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/234/612/81234612_1561619903083_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Xv9hREvA7XU
Oscar Peterson Trio,Love Is Here To Stay,Oscar Peterson Plays The George Gershwin Song Book,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/661/253/80661253_1439279151980_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=iPJ6YOYg3MA
Ella Fitzgerald,Dreamer (Vivo Sonhando),The Best Of Ella Fitzgerald,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/568/243/80568243_1433138749193_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IYhmB4ziy4Y
Nancy Wilson,Hurt So Bad,Hurt So Bad,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/135/621/81135621_1544170377352_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zLQZykhp7Sw
Gabor Szabo,I'm All Smiles,Gypsy '66,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/763/119/80763119_1453359542014_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Apo1RAvrgX0
Stanley Turrentine,This Guy's In Love With You,The Look of Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/156/052/82156052_1627376126749_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1VmQb_OJky0
Blossom Dearie,Rhode Island Is Famous For You,Diva,https://image.genie.co.kr/imageg/web/common/blank_68.gif,https://www.youtube.com/watch?v=Ig2daWp-Pls
Patricia Barber,I Concentrate On You,The Cole Porter Mix,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/731/583/80731583_1452134268667_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ch5d2Ovazdw
Bernard Peiffer,Ballad In Paris,Jazz in Paris : 50 Reasons To Love Paris,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/394/597/81394597_1584596132330_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=PxOxtZrqk8M
