장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_종교음악,82,한국가톨릭젊은이성령쇄신연합,아무것도 걱정마라,"3집 Come, Holy Spirit",https://cdnimg.melon.co.kr/cm/album/images/100/77/943/10077943_500.jpg,https://www.youtube.com/watch?v=lIW7Uo2ddiY
그외_종교음악,83,열일곱이다,그 사람을 위한 기도,열일곱이Day 2,https://cdnimg.melon.co.kr/cm/album/images/102/74/876/10274876_500.jpg,https://www.youtube.com/watch?v=ce0c0Dsdg_Y
그외_종교음악,84,한국가톨릭젊은이성령쇄신연합,너의 죄를 씻으니,Come Holy Spirit (오소서 성령님),https://cdnimg.melon.co.kr/cm/album/images/010/83/860/1083860_500.jpg,https://www.youtube.com/watch?v=WQvbShsWA2E
그외_종교음악,85,한국가톨릭젊은이성령쇄신연합,생명의 양식,Come Holy Spirit - 오소서 성령님,https://cdnimg.melon.co.kr/cm/album/images/021/80/157/2180157_500.jpg,https://www.youtube.com/watch?v=-7hvXu1dza8
그외_종교음악,86,열일곱이다,처음과 같이 끝에서도,열일곱이Day 18,https://cdnimg.melon.co.kr/cm2/album/images/105/18/753/10518753_20201116152754_500.jpg,https://www.youtube.com/watch?v=aQvYvTjCflg
그외_종교음악,87,혜봉스님,광명진언 216독 · 이산혜연선사 발원문,혜봉스님 불경 13집(소원성취 진언 2),https://cdnimg.melon.co.kr/cm2/album/images/103/42/307/10342307_500.jpg,https://www.youtube.com/watch?v=qnpEzgzjJps
그외_종교음악,88,비구니 금강스님,"원문천수경 (태징, 북반주) (신묘장구대다라니 3편)",오늘의 기도,https://cdnimg.melon.co.kr/cm/album/images/026/45/431/2645431_500.jpg,https://www.youtube.com/watch?v=HMuxGwIVrqU
그외_종교음악,89,김란영,청산은 나를 보고,김란영의 찬불가,https://cdnimg.melon.co.kr/cm2/album/images/104/41/213/10441213_20200608202817_500.jpg,https://www.youtube.com/watch?v=hNAqBFOpqCg
그외_종교음악,90,"백남용 신부, 가톨릭합창단, 박래숙",주 하느님 크시도다 (가톨릭성가 2번),즐겨 부르는 가톨릭 성가 1 (바오로딸뮤직),https://cdnimg.melon.co.kr/cm2/album/images/109/47/101/10947101_20220509183331_500.jpg,https://www.youtube.com/watch?v=XwJ2H06ZVz0
그외_종교음악,91,영인스님,이산혜연선사 발원문,영인스님 예불 / 천수경,https://cdnimg.melon.co.kr/cm/album/images/003/42/972/342972_500.jpg,https://www.youtube.com/watch?v=VNml8NwDNd0
그외_종교음악,92,"백남용 신부, 가톨릭합창단, 박래숙",골고타 언덕 (가톨릭 성가 118번),즐겨 부르는 가톨릭 성가 2 (바오로딸뮤직),https://cdnimg.melon.co.kr/cm2/album/images/109/71/139/10971139_20220530183912_500.jpg,https://www.youtube.com/watch?v=IFpREEt3ajQ
그외_종교음악,93,혜봉스님,화엄경 약찬게,혜봉스님 불경 모음,https://cdnimg.melon.co.kr/cm/album/images/102/69/038/10269038_500.jpg,https://www.youtube.com/watch?v=W-jVXC0KHTY
그외_종교음악,94,생활성가 노래패 For,"묵상 (고 이태석 신부님을 추모하며) (Feat. 이재석, 연광흠, 한덕훈)",생활성가 노래패 FOR Vol.05 Deo Gratias 20주년 기념음반,https://cdnimg.melon.co.kr/cm/album/images/101/89/400/10189400_500.jpg,https://www.youtube.com/watch?v=n24MRXhcLEs
그외_종교음악,95,영인스님,영인스님의 지장보살 정근,영인스님의 지장보살 정근,https://cdnimg.melon.co.kr/cm2/album/images/108/95/843/10895843_20220322123130_500.jpg,https://www.youtube.com/watch?v=3EXz7a38ZUI
그외_종교음악,96,천주교 서울대교구 청소년국 중고등부,"사랑한다 나를 (Vocal 이경수, 신재광)",액션송 3,https://cdnimg.melon.co.kr/cm/album/images/101/28/318/10128318_500.jpg,https://www.youtube.com/watch?v=pcObzG-s2Iw
그외_종교음악,97,영인스님,아미타경,영인스님 염불 따라하기 6 (천수경/아미타경),https://cdnimg.melon.co.kr/cm/album/images/012/31/064/1231064_500.jpg,https://www.youtube.com/watch?v=BNIxmcdEOBU
그외_종교음악,98,영인스님,반야심경,영인스님 염불 따라하기 6 (천수경/아미타경),https://cdnimg.melon.co.kr/cm/album/images/012/31/064/1231064_500.jpg,https://www.youtube.com/watch?v=bTizqvC5X9o
그외_종교음악,99,"백남용 신부, 가톨릭합창단, 박래숙",주여 나의 몸과 맘 (가톨릭 성가 211번),즐겨 부르는 가톨릭 성가 2 (바오로딸뮤직),https://cdnimg.melon.co.kr/cm2/album/images/109/71/139/10971139_20220530183912_500.jpg,https://www.youtube.com/watch?v=ics7DmognWM
그외_종교음악,100,박세민스님,천수경,박세민스님의 천수경/아미타경,https://cdnimg.melon.co.kr/cm/album/images/000/08/114/8114_500.jpg,https://www.youtube.com/watch?v=Vcso9ToOjJ0
