장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_월드뮤직,23,Carla Bruni,Le plus beau du quartier,Quelqu'un M'a Dit,https://cdnimg.melon.co.kr/cm/album/images/003/14/006/314006_500.jpg,https://www.youtube.com/watch?v=ivFYkUxY9W4
그외_월드뮤직,24,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",https://cdnimg.melon.co.kr/cm2/album/images/111/46/503/11146503_20230112100859_500.jpg,https://www.youtube.com/watch?v=CocEMWdc7Ck
그외_월드뮤직,25,Vybz Kartel & Bunji Garlin,Bicycle Ride,Bicycle Ride (Soca Remix) - Single,https://cdnimg.melon.co.kr/cm/album/images/041/82/167/4182167_500.jpg,https://www.youtube.com/watch?v=wwhfEodws5E
그외_월드뮤직,26,Edith Piaf,"Non, Je Ne Regrette Rien",Platinum,https://cdnimg.melon.co.kr/cm/album/images/003/74/990/374990_500.jpg,https://www.youtube.com/watch?v=1FdUxIp0GX0
그외_월드뮤직,27,Gareth.T,buzz cut,buzz cut,https://cdnimg.melon.co.kr/cm2/album/images/110/58/111/11058111_20220919101935_500.jpg,https://www.youtube.com/watch?v=ED2scNuKAg0
그외_월드뮤직,28,Pink Martini,Hang On Little Tomato,A Retrospective,https://cdnimg.melon.co.kr/cm/album/images/020/59/949/2059949_500.jpg,https://www.youtube.com/watch?v=9Jz706sJMjg
그외_월드뮤직,29,Elsa Esnoult,Santa Tell Me,Chante Noel (크리스마스를 노래하다),https://cdnimg.melon.co.kr/cm2/album/images/105/26/487/10526487_20201130184226_500.jpg,https://www.youtube.com/watch?v=hUHc1-MnXTE
그외_월드뮤직,30,진혜림,Lover's Concerto,애아불애 / 愛我不愛,https://cdnimg.melon.co.kr/cm/album/images/000/00/329/329_500.jpg,https://www.youtube.com/watch?v=Z-R3wV7kGeY
그외_월드뮤직,31,Edith Piaf,La Vie En Rose (장미 빛 인생),Gold Collection,https://cdnimg.melon.co.kr/cm/album/images/020/23/108/2023108_500.jpg,https://www.youtube.com/watch?v=B-xnAlKZ2OY
그외_월드뮤직,32,"Maluma, The Weeknd",Hawái (Remix),Hawái (Remix),https://cdnimg.melon.co.kr/cm2/album/images/105/14/845/10514845_20201106115043_500.jpg,https://www.youtube.com/watch?v=91vECNhvmMY
그외_월드뮤직,33,Kali Uchis,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,https://cdnimg.melon.co.kr/cm2/album/images/105/28/684/10528684_20201203181200_500.jpg,https://www.youtube.com/watch?v=bn_p95HbHoQ
그외_월드뮤직,34,Magic System,Magic In The Air (Feat. Ahmed Chawki),Africainement Votre,https://cdnimg.melon.co.kr/cm/album/images/022/56/826/2256826_500.jpg,https://www.youtube.com/watch?v=BAkqJT_sMKQ
그외_월드뮤직,35,柯智棠,You Are,吟遊,https://cdnimg.melon.co.kr/cm2/album/images/109/68/135/10968135_20220525182520_500.jpg,https://www.youtube.com/watch?v=aNA52KoPG0w
그외_월드뮤직,36,Nana Mouskouri,Over And Over (Roule S'Enroule),At Her Very Best,https://cdnimg.melon.co.kr/cm/album/images/000/65/738/65738_500.jpg,https://www.youtube.com/watch?v=6l-fpFaW5Y0
그외_월드뮤직,37,WayV,Kick Back (Korean Ver.),Kick Back – The 3rd Mini Album,https://cdnimg.melon.co.kr/cm2/album/images/105/75/611/10575611_20210310144204_500.jpg,https://www.youtube.com/watch?v=9d-ojc63WX8
그외_월드뮤직,38,Daddy Yankee,Con Calma (Feat. Snow),Con Calma,https://cdnimg.melon.co.kr/cm/album/images/102/52/904/10252904_500.jpg,https://www.youtube.com/watch?v=DiItGE3eAyQ
그외_월드뮤직,39,디에잇 (SEVENTEEN),海城 (Hai Cheng),海城 (Hai Cheng),https://cdnimg.melon.co.kr/cm2/album/images/108/93/666/10893666_20220318093307_500.jpg,https://www.youtube.com/watch?v=C_eSHj7W54E
그외_월드뮤직,40,Orientango,Tango (류이치 사카모토),Adiccion (중독),https://cdnimg.melon.co.kr/cm/album/images/003/04/755/304755_500.jpg,https://www.youtube.com/watch?v=iQ9vYpCswDo
그외_월드뮤직,41,Rosalia,BIZCOCHITO,MOTOMAMI,https://cdnimg.melon.co.kr/cm2/album/images/108/57/012/10857012_20220203221435_500.jpg,https://www.youtube.com/watch?v=aG5C32aATKc
그외_월드뮤직,42,Carla Bruni,L'amour,Quelqu'un M'a Dit,https://cdnimg.melon.co.kr/cm/album/images/003/14/006/314006_500.jpg,https://www.youtube.com/watch?v=mqj-PmUL9CU
그외_월드뮤직,43,Orientango,Por Una Cabeza (영화 '여인의 향기' 주제곡),오리엔탱고 베스트 'Memories Of The Tango',https://cdnimg.melon.co.kr/cm/album/images/020/34/746/2034746_500.jpg,https://www.youtube.com/watch?v=Y3uz9d9oHKk
그외_월드뮤직,44,Carla Bruni,Quelqu'un m'a dit,Quelqu'un M'a Dit,https://cdnimg.melon.co.kr/cm/album/images/003/14/006/314006_500.jpg,https://www.youtube.com/watch?v=EelX_LwPHbA
그외_월드뮤직,45,Elsa,Un Roman D'amitie,Premier Album,https://cdnimg.melon.co.kr/cm/album/images/000/28/803/28803_500.jpg,https://www.youtube.com/watch?v=UlyG9t2oWOo
그외_월드뮤직,46,WayV,Phantom,Phantom - The 4th Mini Album,https://cdnimg.melon.co.kr/cm2/album/images/111/30/388/11130388_20230209134356_500.jpg,https://www.youtube.com/watch?v=_1NuPFnuvEc
그외_월드뮤직,47,Francoise Hardy,Comment Te Dire Adieu (Remasterise En 2016),Comment Te Dire Adieu (2016 Remastered),https://cdnimg.melon.co.kr/cm/album/images/100/00/036/10000036_500.jpg,https://www.youtube.com/watch?v=tINyMbNZytI
그외_월드뮤직,48,Sunset Rollercoaster 落日飛車,I Know You Know I Love You,Bossa Nova 芭莎諾娃,https://cdnimg.melon.co.kr/cm/album/images/101/76/142/10176142_500.jpg,https://www.youtube.com/watch?v=-zKYZ9UPIkg
그외_월드뮤직,49,Claude Bolling,Hey Baby,Classics by Claude Bolling,https://cdnimg.melon.co.kr/cm/album/images/039/18/897/3918897_500.jpg,https://www.youtube.com/watch?v=pjWbg9oP9TI
그외_월드뮤직,50,Rema,Calm Down,Calm Down,https://cdnimg.melon.co.kr/cm2/album/images/108/61/531/10861531_20220209100651_500.jpg,https://www.youtube.com/watch?v=CQLsdm1ZYAw
그외_월드뮤직,51,장국영,A Thousand Dreams Of You,총애 / 寵愛,https://cdnimg.melon.co.kr/cm/album/images/000/32/282/32282_500.jpg,https://www.youtube.com/watch?v=qgVbKhTXTAo
그외_월드뮤직,52,Zhou Shen,铃芽之旅(스즈메의 문단속),铃芽之旅(스즈메의 문단속),https://cdnimg.melon.co.kr/cm2/album/images/112/11/862/11211862_20230328103207_500.jpg,https://www.youtube.com/watch?v=7kVu6Io4A4Y
그외_월드뮤직,53,DJ Tokeo,Hey Mama,Ultimate Twerking Songs: 24 Booty Shakers,https://cdnimg.melon.co.kr/cm/album/images/040/77/386/4077386_500.jpg,https://www.youtube.com/watch?v=kfE0y1IV8Bc
그외_월드뮤직,54,Rema,Calm Down,Rave & Roses,https://cdnimg.melon.co.kr/cm2/album/images/108/98/211/10898211_20220323230826_500.jpg,https://www.youtube.com/watch?v=CQLsdm1ZYAw
그외_월드뮤직,55,Becky G,Arranca (Feat. Omega),Arranca (Feat. Omega),https://cdnimg.melon.co.kr/cm2/album/images/111/98/541/11198541_20230308144845_500.jpg,https://www.youtube.com/watch?v=sCEV3YzPCnw
그외_월드뮤직,56,Mocedades,Eres Tu,Todo,https://cdnimg.melon.co.kr/cm/album/images/000/22/100/22100_500.jpg,https://www.youtube.com/watch?v=naAC37W42ro
그외_월드뮤직,57,Tony Renis,"Quando, Quando, Quando (2004 - Remaster) (드라마 ‘우리들의 블루스’ 삽입곡)",Made In Italy,https://cdnimg.melon.co.kr/cm/album/images/001/34/432/134432_500.jpg,https://www.youtube.com/watch?v=WJQKRJPQyn4
그외_월드뮤직,58,Bob Marley,"No Woman, No Cry",Natty Dread,https://cdnimg.melon.co.kr/cm/album/images/000/21/376/21376_500.jpg,https://www.youtube.com/watch?v=IT8XvzIfi4U
그외_월드뮤직,59,Winter Aid,The Wisp Sings,The Wisp Sings,https://cdnimg.melon.co.kr/cm/album/images/031/01/180/3101180_500.jpg,https://www.youtube.com/watch?v=_A0Beo0M-tQ
그외_월드뮤직,60,G9,Love Letter,Signal,https://cdnimg.melon.co.kr/cm2/album/images/104/30/167/10430167_20200513190642_500.jpg,https://www.youtube.com/watch?v=3pDqrTLOMvk
그외_월드뮤직,61,Kaoma,Lambada (Original Version 1989),Lambada - Les originaux No. 1 de l'été,https://cdnimg.melon.co.kr/cm2/album/images/106/29/963/10629963_20210616143314_500.jpg,https://www.youtube.com/watch?v=iyLdoQGBchQ
그외_월드뮤직,62,Julio Iglesias,Hey!,Hey!,https://cdnimg.melon.co.kr/cm/album/images/000/42/031/42031_500.jpg,https://www.youtube.com/watch?v=5-xPE5IhjWM
그외_월드뮤직,63,Gareth.T,small world,to be honest,https://cdnimg.melon.co.kr/cm2/album/images/109/64/129/10964129_20220523101419_500.jpg,https://www.youtube.com/watch?v=TR_-3PBRM_A
그외_월드뮤직,64,장국영,月亮代表我的心 (월량대표아적심-저 달이 내 마음이에요),跨越97演唱會 (과월97연창회),https://cdnimg.melon.co.kr/cm/album/images/100/15/329/10015329_500.jpg,https://www.youtube.com/watch?v=eiCP0xKMFuE
그외_월드뮤직,65,Chelsia Chan,Graduation Tears (From ”Chelsia My Love”),Chelsia Chan In One Summer Night,https://cdnimg.melon.co.kr/cm/album/images/000/18/125/18125_500.jpg,https://www.youtube.com/watch?v=_8vycVqq8pM
그외_월드뮤직,66,"Vladimir Cosma, Karoline Kruger","You Call It Love, Pt. 1",L'etudiante (Bande originale du film de Claude Pinoteau),https://cdnimg.melon.co.kr/cm/album/images/043/98/976/4398976_500.jpg,https://www.youtube.com/watch?v=OZ7K6M32zZ4
그외_월드뮤직,67,Kevin Rater,I LOVE YOU,I LOVE YOU,https://cdnimg.melon.co.kr/cm2/album/images/106/44/914/10644914_20210706101003_500.jpg,https://www.youtube.com/watch?v=jqniPwwxoOI
그외_월드뮤직,68,Edith Piaf,L'hymne A L'amour (사랑의 찬가),Gold Collection,https://cdnimg.melon.co.kr/cm/album/images/020/23/108/2023108_500.jpg,https://www.youtube.com/watch?v=SkygA0B3E0w
그외_월드뮤직,69,Bad Bunny,Tití Me Preguntó (Explicit Ver.),Un Verano Sin Ti (Explicit Ver.),https://cdnimg.melon.co.kr/cm2/album/images/109/44/663/10944663_20220506131843_500.jpg,https://www.youtube.com/watch?v=Cr8K88UcO0s
그외_월드뮤직,70,"Zhou Shen, HOYO-MiX",Rubia,Rubia (Honkai Impact 3rd Impressions),https://cdnimg.melon.co.kr/cm2/album/images/107/07/912/10707912_20210908152819_500.jpg,https://www.youtube.com/watch?v=NhFG_a8hCjQ
그외_월드뮤직,71,Shania Yan,Nothing's Gonna Change My Love For You,EP2,https://cdnimg.melon.co.kr/cm2/album/images/107/07/803/10707803_20210908150507_500.jpg,https://www.youtube.com/watch?v=G1BcXol14u8
그외_월드뮤직,72,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,https://cdnimg.melon.co.kr/cm2/album/images/108/68/469/10868469_20220215111607_500.jpg,https://www.youtube.com/watch?v=p03TIGqEc8o
그외_월드뮤직,73,주걸륜,告白氣球 (Gao Bai Qi Qiu / Confessing Balloons),Jay Chou's Bedtime Stories,https://cdnimg.melon.co.kr/cm/album/images/026/96/162/2696162_500.jpg,https://www.youtube.com/watch?v=myX73g2UZXo
그외_월드뮤직,74,Mange Makers,Ballar Ur (WBN Remix),Ballar Ur (Hall Of Fame),https://cdnimg.melon.co.kr/cm2/album/images/106/18/922/10618922_20210603105317_500.jpg,https://www.youtube.com/watch?v=2xkHmRFRnDg
그외_월드뮤직,75,Videoclub,Enfance 80,Enfance 80,https://cdnimg.melon.co.kr/cm2/album/images/104/56/276/10456276_20200706172438_500.jpg,https://www.youtube.com/watch?v=yoWR-EfgvJ0
그외_월드뮤직,76,"Don Omar, Lucenzo",Danza Kuduro,Latino 44,https://cdnimg.melon.co.kr/cm/album/images/021/39/034/2139034_500.jpg,https://www.youtube.com/watch?v=7zp1TbLFPp8
그외_월드뮤직,77,"Santiano, Nathan Evans",Wellerman,Wellerman,https://cdnimg.melon.co.kr/cm2/album/images/105/66/297/10566297_20210218114749_500.jpg,https://www.youtube.com/watch?v=vGw-0zwt4is
그외_월드뮤직,78,Max Raabe,Sex Bomb (팬택앤큐리텔 CF '회전목마' 보아편),La Musique de Paris Derniere 2,https://cdnimg.melon.co.kr/cm/album/images/000/48/734/48734_500.jpg,https://www.youtube.com/watch?v=MRc_j9MaNlA
그외_월드뮤직,79,Japa Dollar,Give It to Me (Club Remix),Feelings (Feat. Ellion King & Artshan Lea),https://cdnimg.melon.co.kr/cm/album/images/036/42/301/3642301_500.jpg,https://www.youtube.com/watch?v=ftLpij1Msw8
그외_월드뮤직,80,Carla Bruni,Little French Song,Little French Songs (Deluxe Version Without Videos),https://cdnimg.melon.co.kr/cm/album/images/021/81/709/2181709_500.jpg,https://www.youtube.com/watch?v=yWjsOUTGcAY
그외_월드뮤직,81,Spice,Go Down Deh (feat. Shaggy and Sean Paul),10,https://cdnimg.melon.co.kr/cm2/album/images/106/86/460/10686460_20210820082536_500.jpg,https://www.youtube.com/watch?v=lZizLbWxr_E
그외_월드뮤직,82,"音阙诗听, 赵方婧",芒种,芒种,https://cdnimg.melon.co.kr/cm2/album/images/105/80/017/10580017_20210319113002_500.jpg,https://www.youtube.com/watch?v=q2WvTaqe9zU
그외_월드뮤직,83,張國榮,To You (Album Version),最熱,https://cdnimg.melon.co.kr/cm/album/images/022/82/971/2282971_500.jpg,https://www.youtube.com/watch?v=PYYpizzqyJM
그외_월드뮤직,84,Sunset Rollercoaster 落日飛車,Vanilla,VANILLA VILLA,https://cdnimg.melon.co.kr/cm2/album/images/103/68/270/10368270_20191224113246_500.jpg,https://www.youtube.com/watch?v=gex2JGKDXIo
그외_월드뮤직,85,Cheb Khaled,C'est La Vie,C'est La Vie,https://cdnimg.melon.co.kr/cm/album/images/030/89/707/3089707_500.jpg,https://www.youtube.com/watch?v=5dWeeUIZFgA
그외_월드뮤직,86,Maye,Tú,Tú,https://cdnimg.melon.co.kr/cm2/album/images/107/37/718/10737718_20211012174303_500.jpg,https://www.youtube.com/watch?v=jhQ4WVJwz7w
그외_월드뮤직,87,Omara Portuondo,Si llego a besarte,Flor de Amor,https://cdnimg.melon.co.kr/cm/album/images/000/60/191/60191_500.jpg,https://www.youtube.com/watch?v=he7gLXXysiM
그외_월드뮤직,88,Rosalia,DESPECHÁ,MOTOMAMI +,https://cdnimg.melon.co.kr/cm2/album/images/110/16/080/11016080_20220908132425_500.jpg,https://www.youtube.com/watch?v=5g2hT4GmAGU
그외_월드뮤직,89,Anitta,Me Gusta (with Cardi B & Myke Towers),Me Gusta (with Cardi B & Myke Towers),https://cdnimg.melon.co.kr/cm2/album/images/104/93/258/10493258_20200921102225_500.jpg,https://www.youtube.com/watch?v=kIbjHtE4fd8
그외_월드뮤직,90,Gareth.T,boyfriend material,to be honest,https://cdnimg.melon.co.kr/cm2/album/images/109/64/129/10964129_20220523101419_500.jpg,https://www.youtube.com/watch?v=-1Gh3wIkDSE
그외_월드뮤직,91,FIFA Sound,The Official FIFA World Cup Qatar 2022™ Theme,The Official FIFA World Cup Qatar 2022™ Theme,https://cdnimg.melon.co.kr/cm2/album/images/110/92/065/11092065_20221101175026_500.jpg,https://www.youtube.com/watch?v=EXXe-G-_lxI
그외_월드뮤직,92,장국영,到未來日子 (電影「英雄本色II」主題曲),BTB-拒絕再玩(國),https://cdnimg.melon.co.kr/cm/album/images/022/58/881/2258881_500.jpg,https://www.youtube.com/watch?v=NCB6az4IkbE
그외_월드뮤직,93,"Chelsia Chan, Kenny Bee",One Summer Night (電影《秋霞》插曲),Chelsia Chan In One Summer Night,https://cdnimg.melon.co.kr/cm/album/images/000/18/125/18125_500.jpg,https://www.youtube.com/watch?v=m2tn845eY20
그외_월드뮤직,94,"Rosalia, Ozuna","Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",https://cdnimg.melon.co.kr/cm2/album/images/103/18/350/10318350_500.jpg,https://www.youtube.com/watch?v=2j3x0VYnehg
그외_월드뮤직,95,장국영,月亮代表我的心 (월량대표아적심 - 저 달이 내 마음이에요),지애 1995-2003 / 摯愛 1995-2003,https://cdnimg.melon.co.kr/cm/album/images/003/11/929/311929_500.jpg,https://www.youtube.com/watch?v=sN9vafGli18
그외_월드뮤직,96,"Karol G, Nicki Minaj",Tusa,Tusa,https://cdnimg.melon.co.kr/cm2/album/images/103/50/014/10350014_500.jpg,https://www.youtube.com/watch?v=tbneQDc2H3I
그외_월드뮤직,97,Greg Han,다시 나를 보려고 하지마,다시 나를 보려고 하지마,https://cdnimg.melon.co.kr/cm2/album/images/105/76/426/10576426_20210311150654_500.jpg,https://www.youtube.com/watch?v=hdCACVI6bzs
그외_월드뮤직,98,"Marshmello, Manuel Turizo",El Merengue,El Merengue,https://cdnimg.melon.co.kr/cm2/album/images/111/94/486/11194486_20230302162812_500.jpg,https://www.youtube.com/watch?v=25vNYV0qdgA
그외_월드뮤직,99,Nana Mouskouri,Amazing Grace,Les triomphes de Nana Mouskouri,https://cdnimg.melon.co.kr/cm/album/images/101/79/161/10179161_500.jpg,https://www.youtube.com/watch?v=8_OiBGRY2EA
그외_월드뮤직,100,Rauw Alejandro,Todo De Ti,Todo De Ti,https://cdnimg.melon.co.kr/cm2/album/images/106/12/692/10612692_20210521125347_500.jpg,https://www.youtube.com/watch?v=CFPLIaMpGrY
